-2.356550	-1.563428	-1.260303	-2.807264	-2.549104	-0.752556	-0.868321	-0.374728	-1.351465	-0.395652	-1.891489	-1.815636	-2.877272	-2.463310	-3.026044	-0.030934	-0.324207	-3.132869	-2.663940	-0.989560	-2.196612	-0.121454	-2.330316	-2.264451	-1.279549	-2.513809	-0.332912	-0.335781	-0.759277	-2.489771	-0.611095	-0.617689	-0.078201	-2.366247	-2.978329	-0.918709	-1.793389	-0.732035	-0.209555	-0.721084	-2.770272	-3.133755	-1.994001	-0.295721	-0.459642	-2.953296	-1.570301	-0.757681	-0.241424	-1.891329	-1.923318	-2.640027	-1.299763	-2.187437	-2.722177	-2.185783	-1.490671	-2.224178	-0.900335	-2.645979	-1.033324	-1.920758	-0.748804	-1.298877	-0.028378	-1.697733	-1.250008	-2.182420	-0.061412	-2.498441	-2.406861	-2.019093	-1.037669	-0.534647	-2.994560	-2.151894	-2.417080	-0.618862	-0.095354	-1.593822	-1.471873	-0.948774	-1.971448	-2.703256	-2.024677	-1.059282	-1.596371	-0.814856	-0.098276	-0.898173	-0.152668	-2.384427	-1.433208	-1.629321	-2.769897	-1.645431	-1.141384	-1.841465	-3.108012	-1.304574	
-0.872682	-0.929573	-0.916037	-3.073361	-1.038364	-2.674964	-2.743477	-0.820260	-0.260289	-2.868099	-1.187329	-0.294330	-2.163500	-0.772784	-0.403405	-2.457801	-1.188689	-1.735807	-1.453543	-2.955555	-0.172422	-1.487042	-3.051910	-2.062357	-1.246949	-2.491664	-2.416143	-1.427216	-2.030234	-2.284537	-0.423575	-2.124742	-1.733857	-0.159771	-0.380191	-0.091542	-0.757139	-1.685677	-1.705426	-2.403844	-2.616409	-2.004740	-1.145388	-0.429116	-0.237466	-1.945588	-0.665742	-2.296610	-2.269714	-1.994828	-1.324559	-2.211668	-0.470126	-2.353880	-2.082240	-2.552544	-1.220892	-2.537693	-1.865031	-0.365924	-2.602668	-2.689957	-0.773532	-0.479112	-2.328809	-0.653883	-2.225754	-2.710576	-2.046890	-2.272816	-0.214326	-1.100776	-1.168207	-1.147644	-2.481857	-0.281625	-0.171283	-1.152310	-0.583541	-1.397152	-1.569381	-0.102519	-0.157947	-0.928106	-2.631859	-0.485865	-2.161009	-1.878885	-2.364638	-2.139182	-0.376619	-0.884084	-0.177885	-1.088231	-2.914024	-1.053907	-2.313874	-2.741775	-0.505818	-2.227102	
-2.223987	-1.741749	-0.852812	-2.270430	-1.399491	-1.569638	-2.972059	-0.343035	-1.824075	-1.916647	-2.425770	-3.077492	-2.308653	-1.950574	-2.788543	-2.100275	-1.552525	-2.127117	-2.888920	-1.535066	-2.046146	-0.130304	-2.234533	-2.977145	-1.600430	-2.169242	-0.024687	-3.136774	-0.764051	-3.022000	-1.365794	-1.552585	-2.096586	-0.926770	-1.045920	-0.536737	-2.707026	-1.336998	-0.085562	-1.745973	-0.195165	-0.715575	-1.669434	-2.386401	-1.275144	-0.925113	-2.622330	-0.830696	-1.845414	-0.655136	-2.505272	-2.694434	-0.674686	-0.306692	-2.534735	-2.289147	-1.157342	-1.108828	-2.220599	-2.726176	-0.125124	-1.562072	-1.320800	-2.975609	-0.997156	-0.149743	-1.569807	-2.759757	-0.886250	-2.040611	-1.538379	-0.757481	-3.110178	-0.370259	-1.906843	-1.162466	-2.983692	-3.135674	-0.197144	-0.398911	-2.667312	-2.177417	-1.215909	-0.213531	-0.885357	-0.649537	-2.620611	-0.300005	-2.966975	-1.298668	-0.956074	-2.346928	-0.335609	-2.060713	-1.924532	-0.315769	-1.553327	-1.197289	-1.873837	-0.913631	
-2.407172	-0.407379	-0.287361	-0.412850	-0.513590	-1.943796	-1.642542	-1.868174	-0.643064	-1.343019	-1.041163	-2.355354	-3.121611	-1.548909	-0.415354	-1.167899	-2.614251	-0.113301	-0.666196	-2.965664	-2.306801	-2.888355	-2.854607	-1.110589	-2.583081	-0.192454	-0.026409	-2.363361	-1.733212	-2.207715	-0.726397	-0.336477	-2.071405	-3.002019	-2.422697	-2.396919	-1.616809	-0.796569	-0.406893	-2.734917	-0.726398	-2.549760	-0.767967	-1.889611	-1.222993	-1.556935	-2.227409	-0.747589	-2.471152	-2.725443	-0.617000	-1.580783	-1.654179	-0.921228	-2.855150	-0.706362	-0.225591	-2.643973	-1.197106	-1.105830	-1.570862	-2.500426	-3.015781	-0.489823	-0.347507	-1.463850	-2.707373	-1.003258	-0.784325	-1.763557	-0.004477	-0.401618	-1.725321	-3.046473	-0.295897	-0.012209	-0.576559	-1.465885	-2.401381	-1.117204	-1.991239	-2.528910	-0.735159	-1.785216	-2.183188	-2.719786	-0.601243	-2.557151	-2.337812	-1.282122	-1.068202	-0.300406	-2.003019	-0.510605	-2.209084	-0.816375	-2.315436	-3.041990	-2.057623	-2.362313	
-2.367957	-1.283803	-0.931570	-1.177655	-1.967376	-0.501789	-1.453437	-2.917314	-2.238837	-2.287840	-2.495112	-1.245525	-3.002571	-1.405585	-0.474934	-1.419471	-1.575266	-0.263735	-1.899681	-2.759804	-1.727177	-2.473833	-3.045543	-0.164592	-0.571365	-3.141215	-1.210289	-2.556433	-0.305415	-2.440907	-1.339268	-2.354194	-0.530353	-2.132530	-2.687742	-2.806956	-1.636143	-2.134925	-0.308821	-0.960721	-2.544615	-1.868159	-1.990909	-0.769367	-1.875063	-0.454414	-1.006957	-0.327801	-2.484216	-0.573671	-2.743279	-0.053633	-2.904030	-1.584940	-0.336075	-2.937753	-1.064964	-2.150952	-0.879804	-0.089981	-1.946371	-1.049451	-0.548662	-2.756743	-0.561053	-2.125382	-2.122131	-3.137714	-1.361560	-2.311511	-0.976321	-2.228103	-1.517477	-2.404737	-2.706855	-1.032951	-2.540087	-2.655254	-3.033046	-2.437004	-0.812858	-2.496025	-1.085803	-0.953557	-1.694572	-1.883228	-2.428968	-2.385673	-1.387448	-3.000370	-2.099979	-0.078202	-2.386799	-1.708126	-2.712000	-0.518987	-2.705140	-0.514963	-1.497382	-0.477420	
-2.969224	-1.113840	-1.194232	-0.434030	-2.975384	-0.669443	-1.819982	-2.216201	-2.346375	-1.235418	-2.122404	-2.672569	-0.022239	-3.036505	-1.535001	-0.273320	-2.320622	-2.736413	-2.015647	-1.720556	-0.706525	-2.758254	-1.947619	-0.621023	-1.390641	-2.349094	-2.628775	-0.755906	-0.206029	-2.608943	-1.571161	-1.596291	-2.712350	-1.794820	-1.747319	-0.017816	-2.527039	-2.819152	-1.915374	-2.679551	-0.920985	-0.229468	-1.541320	-2.062099	-2.956179	-2.874670	-1.724812	-0.362118	-2.849716	-0.600045	-2.778301	-0.062547	-1.253808	-2.235117	-2.425163	-0.555752	-2.986069	-2.275153	-0.392979	-1.998519	-2.010501	-2.210428	-1.086930	-2.759287	-3.067107	-2.954315	-2.841305	-1.532137	-0.100040	-2.506408	-0.090155	-0.260177	-1.821144	-0.370265	-0.251423	-0.110683	-2.818051	-2.861920	-3.064035	-1.263251	-0.217055	-2.265485	-1.791296	-1.750010	-2.860423	-2.071932	-2.031446	-2.337816	-1.267031	-0.710569	-2.659268	-0.757614	-0.791686	-0.658287	-2.525406	-1.437500	-1.427434	-0.060115	-0.688458	-3.110852	
-1.446354	-2.510792	-1.371964	-0.839619	-1.746936	-1.692247	-2.978525	-0.346621	-2.079841	-1.609749	-0.248639	-0.470345	-2.515733	-0.314469	-2.104777	-0.263336	-0.047688	-2.409305	-0.502230	-2.093838	-0.252515	-0.305469	-0.192493	-1.859971	-0.584637	-2.872806	-1.301914	-2.105762	-0.906121	-0.747808	-0.389883	-1.702572	-0.286845	-2.121029	-1.295656	-0.646770	-1.684683	-2.491913	-2.888830	-2.452659	-1.727564	-1.527558	-0.284206	-1.166390	-0.893101	-1.904581	-0.172121	-1.734490	-1.487338	-2.630165	-1.458495	-0.619842	-0.212744	-2.967521	-2.311973	-1.112330	-0.461696	-0.127653	-0.857447	-2.398830	-2.240632	-1.057308	-1.213105	-1.405205	-1.758110	-0.096199	-2.919728	-2.421190	-0.536824	-0.254120	-2.495597	-1.792542	-2.864279	-1.551220	-1.428831	-0.638907	-0.287131	-1.701428	-0.795415	-1.036476	-2.756038	-0.811197	-1.973844	-0.300025	-0.869908	-0.743907	-0.101009	-1.670975	-0.416554	-0.265815	-1.351241	-1.866330	-1.701019	-3.017476	-1.569695	-2.808862	-2.177079	-2.728226	-2.962039	-3.126212	
-0.309491	-2.117072	-2.284091	-0.022432	-1.258537	-3.087988	-2.955168	-0.298936	-0.387952	-0.041418	-1.841809	-1.494401	-1.398327	-2.149123	-0.967957	-2.413959	-0.866793	-0.387203	-0.774624	-3.010149	-2.099570	-0.930892	-2.553077	-2.515385	-2.874962	-1.619720	-0.186374	-2.788530	-1.970132	-1.526223	-2.502152	-2.691117	-2.900727	-2.974984	-1.195769	-1.746609	-0.309542	-1.206356	-1.268930	-2.757317	-1.523057	-0.291342	-2.897621	-0.724753	-1.816977	-2.332416	-1.876448	-2.686173	-2.312376	-1.136225	-1.475511	-2.602488	-0.477194	-1.593191	-1.037994	-1.325522	-0.701637	-2.802403	-0.147187	-2.883004	-3.137898	-2.575496	-2.693454	-1.386634	-2.073841	-1.037194	-0.648209	-2.059961	-2.560852	-0.861219	-2.689299	-0.492359	-1.400220	-2.374741	-0.190805	-2.840460	-0.053634	-1.780021	-0.665998	-2.441949	-0.791607	-2.418738	-1.168252	-0.525766	-1.833750	-0.021901	-0.608246	-2.741876	-0.433985	-2.221199	-0.415333	-2.830439	-0.462350	-0.700660	-1.784442	-2.591516	-0.177527	-1.500585	-0.460230	-2.155125	
-2.967559	-0.719869	-2.355970	-1.314339	-1.320755	-1.035856	-2.659707	-1.807092	-3.104188	-3.050707	-1.373500	-1.580469	-2.792363	-2.261360	-0.817729	-2.645095	-1.006818	-1.000848	-0.658095	-3.002390	-0.788554	-1.892762	-1.435462	-0.291896	-1.671482	-1.255830	-3.059628	-2.825889	-2.083608	-0.852500	-2.319195	-1.013389	-3.049961	-2.208596	-0.164380	-3.056780	-2.847836	-1.065296	-0.183676	-2.563322	-2.138984	-1.191149	-0.381491	-2.032715	-1.500554	-1.677227	-2.901464	-2.064857	-2.947437	-2.565553	-0.871202	-2.867570	-2.597665	-2.769774	-2.788024	-1.368810	-0.112660	-2.320012	-1.682356	-3.113725	-0.217737	-1.888433	-2.977949	-1.509743	-0.600547	-3.024742	-0.595511	-2.606102	-1.097683	-0.290824	-0.799679	-3.118915	-2.812791	-2.435786	-0.469426	-1.312348	-1.653563	-0.527515	-2.618792	-2.386608	-0.368178	-2.473117	-2.018466	-0.740958	-2.316859	-2.692391	-0.757584	-2.612217	-2.812000	-1.874198	-1.211079	-0.809982	-0.543936	-1.713058	-2.487820	-0.162376	-2.848591	-2.809640	-2.743941	-1.897431	
-0.604653	-1.427263	-0.372277	-0.403460	-1.821630	-2.784900	-1.497523	-1.280770	-1.745507	-2.115061	-2.020128	-0.720263	-0.956817	-1.335518	-2.254510	-2.099299	-2.307817	-2.999214	-2.858206	-2.648512	-0.842937	-2.930704	-0.023721	-3.014768	-1.482577	-0.786960	-0.693014	-0.173862	-0.923531	-0.231948	-1.680067	-1.011556	-0.340603	-2.857276	-0.428429	-3.025744	-1.789174	-0.078582	-3.099698	-0.270118	-0.504352	-0.164939	-1.445971	-0.084704	-2.454780	-2.083282	-3.115528	-1.644051	-2.990558	-1.998651	-2.672859	-1.633648	-0.069188	-2.576893	-2.122590	-2.146283	-1.820992	-0.946119	-1.807958	-2.135886	-1.486243	-0.857083	-2.693253	-1.596910	-1.705917	-2.801517	-2.019669	-0.684226	-2.404090	-0.039136	-2.519622	-0.684759	-2.234132	-3.125950	-3.059176	-2.025946	-2.112885	-1.947881	-1.443006	-0.957261	-0.240529	-0.223815	-1.743371	-2.767794	-1.855809	-0.760940	-1.567697	-0.514058	-1.752603	-1.144008	-1.371088	-0.764897	-0.511416	-0.876923	-2.968647	-0.287910	-2.548988	-0.692214	-2.334679	-1.144591	
-2.921119	-0.494232	-0.230189	-0.956146	-0.610344	-2.488298	-0.652804	-1.907680	-0.297426	-1.438803	-2.621197	-1.236672	-1.241549	-1.168546	-2.643248	-2.643319	-2.893865	-1.068669	-0.892467	-2.246258	-1.246767	-2.376016	-0.387963	-2.984267	-1.991625	-2.169218	-0.722067	-1.713094	-3.132265	-0.305608	-3.073882	-1.020113	-2.551929	-2.341370	-1.261632	-2.599771	-2.174675	-2.912118	-1.870373	-0.511243	-1.824100	-2.490421	-2.294229	-0.010425	-1.175728	-2.411831	-0.438755	-1.691694	-2.887468	-1.180113	-2.017633	-2.218537	-1.708530	-1.287654	-2.444232	-2.040430	-0.633194	-1.108565	-1.746089	-2.703970	-0.079243	-0.680904	-0.110943	-0.041094	-0.228760	-1.864304	-0.639804	-0.799041	-2.345504	-0.276661	-1.680633	-1.535213	-0.941042	-2.357809	-1.511052	-2.959224	-0.442110	-2.467569	-2.448732	-2.987804	-2.187683	-2.977334	-3.029589	-0.290372	-0.792076	-3.014036	-2.505153	-0.659873	-1.583243	-0.447653	-2.095071	-1.766399	-1.545716	-2.217572	-1.100007	-2.890671	-1.149541	-2.156534	-0.665850	-0.459719	
-3.004793	-0.822846	-0.011131	-0.648788	-0.627503	-0.969838	-0.044088	-2.188650	-0.102815	-2.672161	-2.597390	-1.784766	-2.831191	-0.176062	-0.209434	-1.378389	-2.441280	-1.432830	-1.224783	-2.512424	-1.419482	-2.126337	-1.810428	-2.334818	-0.525015	-2.406368	-0.632981	-0.323554	-2.204691	-0.540481	-0.967557	-2.154662	-2.737715	-2.775534	-1.947072	-2.885848	-2.881367	-0.638146	-0.943639	-2.671844	-0.793651	-2.749539	-1.104294	-1.939155	-1.660555	-3.044548	-1.895550	-1.115772	-1.478875	-2.641499	-2.131735	-1.327986	-1.752112	-1.659711	-0.669626	-1.457387	-2.701729	-1.311439	-0.888010	-2.939384	-0.661444	-0.106230	-2.508214	-1.782437	-0.760048	-1.538082	-0.330682	-0.501544	-2.235304	-0.505695	-0.487919	-2.918835	-1.090759	-1.960496	-0.639676	-0.039406	-0.268178	-1.875185	-2.471723	-0.770523	-0.663975	-0.909762	-2.722696	-1.187745	-2.488744	-2.404829	-2.295663	-1.289316	-2.422004	-2.286363	-1.713989	-0.682156	-0.754838	-2.599506	-2.263769	-2.861656	-1.468732	-1.782459	-0.385907	-1.870380	
-1.884848	-0.285990	-2.531986	-3.031449	-1.147582	-0.614839	-1.324742	-0.113358	-1.487047	-2.971970	-3.004748	-2.070190	-1.740050	-1.916862	-1.113156	-1.862549	-0.492540	-1.651248	-2.694574	-3.132033	-2.905307	-0.540110	-0.280275	-1.516218	-1.601548	-0.118735	-1.096239	-0.642302	-1.248370	-0.892574	-1.658000	-2.659169	-0.386826	-0.985808	-2.456318	-0.585799	-1.610432	-0.521955	-1.382957	-2.168834	-2.821705	-2.798690	-2.325573	-1.664206	-2.438242	-0.974338	-1.831511	-2.815160	-0.811523	-2.005245	-2.541641	-2.397470	-0.061139	-1.990488	-2.036737	-1.326925	-1.012297	-1.799897	-0.741466	-2.058639	-2.786280	-2.980218	-3.028606	-1.539079	-1.792239	-0.215934	-1.065977	-1.747636	-0.708559	-2.428951	-0.266781	-0.038253	-0.436852	-0.416772	-0.650890	-0.198655	-1.189120	-2.769542	-2.272468	-1.640345	-1.848267	-0.013433	-0.108180	-0.312709	-1.840186	-2.113379	-2.757261	-2.222961	-2.187726	-2.324804	-2.563298	-0.583406	-0.534674	-1.572805	-0.110021	-2.272090	-1.300827	-1.142713	-0.886491	-2.044052	
